order_id,order_line_id,sku,qty,unit_price,gross_sales,promo_id,discount_amt,net_sales
O0001879,O0001879-2,SKU00187,1,39.15,39.15,,0.0,39.15
O0001879,O0001879-3,SKU00334,1,17.99,17.99,,0.0,17.99
O0001880,O0001880-1,SKU00016,1,33.83,33.83,,0.0,33.83
O0001880,O0001880-2,SKU00242,2,41.5,83.0,,0.0,83.0
O0001880,O0001880-3,SKU00367,1,50.59,50.59,,0.0,50.59
O0001880,O0001880-4,SKU00270,1,46.55,46.55,,0.0,46.55
O0001881,O0001881-1,SKU00255,1,82.33,82.33,P0040,24.7,57.63
O0001881,O0001881-2,SKU00120,2,19.69,39.38,,0.0,39.38
O0001882,O0001882-1,SKU00007,1,32.91,32.91,,0.0,32.91
O0001882,O0001882-2,SKU00179,2,14.26,28.52,,0.0,28.52
O0001882,O0001882-3,SKU00095,1,53.11,53.11,,0.0,53.11
O0001883,O0001883-1,SKU00228,1,106.95,106.95,,0.0,106.95
O0001883,O0001883-2,SKU00031,1,49.75,49.75,,0.0,49.75
O0001884,O0001884-1,SKU00369,1,42.23,42.23,,0.0,42.23
O0001884,O0001884-2,SKU00124,1,29.76,29.76,,0.0,29.76
O0001885,O0001885-1,SKU00268,1,43.83,43.83,,0.0,43.83
O0001886,O0001886-1,SKU00236,2,32.17,64.34,,0.0,64.34
O0001886,O0001886-2,SKU00153,1,61.1,61.1,,0.0,61.1
O0001886,O0001886-3,SKU00009,3,52.68,158.04,,0.0,158.04
O0001886,O0001886-4,SKU00080,2,45.12,90.24,,0.0,90.24
O0001887,O0001887-1,SKU00045,1,35.31,35.31,,0.0,35.31
O0001887,O0001887-2,SKU00041,1,31.32,31.32,,0.0,31.32
O0001887,O0001887-3,SKU00364,1,45.23,45.23,,0.0,45.23
O0001887,O0001887-4,SKU00098,1,54.0,54.0,,0.0,54.0
O0001888,O0001888-1,SKU00290,1,42.67,42.67,,0.0,42.67
O0001888,O0001888-2,SKU00363,1,45.39,45.39,,0.0,45.39
O0001889,O0001889-1,SKU00329,1,37.64,37.64,,0.0,37.64
O0001889,O0001889-2,SKU00167,1,22.6,22.6,,0.0,22.6
O0001890,O0001890-1,SKU00109,1,88.61,88.61,,0.0,88.61
O0001890,O0001890-2,SKU00060,2,76.86,153.72,,0.0,153.72
O0001890,O0001890-3,SKU00300,1,29.05,29.05,,0.0,29.05
O0001890,O0001890-4,SKU00149,1,26.89,26.89,,0.0,26.89
O0001891,O0001891-1,SKU00187,1,39.15,39.15,,0.0,39.15
O0001891,O0001891-2,SKU00179,1,14.26,14.26,,0.0,14.26
O0001891,O0001891-3,SKU00355,1,41.61,41.61,,0.0,41.61
O0001892,O0001892-1,SKU00033,1,24.44,24.44,,0.0,24.44
O0001892,O0001892-2,SKU00222,1,30.96,30.96,,0.0,30.96
O0001893,O0001893-1,SKU00089,1,49.77,49.77,,0.0,49.77
O0001893,O0001893-2,SKU00274,1,14.47,14.47,,0.0,14.47
O0001894,O0001894-1,SKU00332,1,104.52,104.52,,0.0,104.52
O0001894,O0001894-2,SKU00152,1,57.95,57.95,,0.0,57.95
O0001894,O0001894-3,SKU00224,2,53.56,107.12,,0.0,107.12
O0001895,O0001895-1,SKU00023,1,57.22,57.22,,0.0,57.22
O0001895,O0001895-2,SKU00104,1,73.97,73.97,,0.0,73.97
O0001895,O0001895-3,SKU00300,1,29.05,29.05,,0.0,29.05
O0001896,O0001896-1,SKU00165,1,18.9,18.9,,0.0,18.9
O0001896,O0001896-2,SKU00289,1,47.79,47.79,,0.0,47.79
O0001897,O0001897-1,SKU00345,1,60.26,60.26,,0.0,60.26
O0001898,O0001898-1,SKU00251,1,23.58,23.58,,0.0,23.58
O0001899,O0001899-1,SKU00046,1,23.8,23.8,,0.0,23.8
O0001899,O0001899-2,SKU00050,1,25.95,25.95,,0.0,25.95
O0001899,O0001899-3,SKU00336,1,54.95,54.95,,0.0,54.95
O0001899,O0001899-4,SKU00172,1,17.17,17.17,,0.0,17.17
O0001900,O0001900-1,SKU00187,2,39.15,78.3,,0.0,78.3
O0001901,O0001901-1,SKU00252,1,57.03,57.03,,0.0,57.03
O0001901,O0001901-2,SKU00202,1,80.2,80.2,,0.0,80.2
O0001901,O0001901-3,SKU00073,1,61.83,61.83,,0.0,61.83
O0001902,O0001902-1,SKU00043,1,50.54,50.54,,0.0,50.54
O0001903,O0001903-1,SKU00022,1,28.83,28.83,,0.0,28.83
O0001903,O0001903-2,SKU00117,2,30.62,61.24,,0.0,61.24
O0001904,O0001904-1,SKU00165,1,18.9,18.9,,0.0,18.9
O0001905,O0001905-1,SKU00347,1,61.23,61.23,,0.0,61.23
O0001905,O0001905-2,SKU00311,1,60.22,60.22,,0.0,60.22
O0001905,O0001905-3,SKU00242,2,41.5,83.0,P0040,24.9,58.1
O0001906,O0001906-1,SKU00371,1,48.42,48.42,,0.0,48.42
O0001906,O0001906-2,SKU00184,1,34.06,34.06,,0.0,34.06
O0001907,O0001907-1,SKU00015,1,66.48,66.48,,0.0,66.48
O0001907,O0001907-2,SKU00229,2,74.74,149.48,,0.0,149.48
O0001908,O0001908-1,SKU00397,2,66.5,133.0,,0.0,133.0
O0001908,O0001908-2,SKU00172,1,17.17,17.17,P0010,1.72,15.45
O0001909,O0001909-1,SKU00314,3,39.09,117.27,,0.0,117.27
O0001909,O0001909-2,SKU00325,1,27.6,27.6,,0.0,27.6
O0001909,O0001909-3,SKU00013,1,31.04,31.04,,0.0,31.04
O0001910,O0001910-1,SKU00024,1,39.92,39.92,,0.0,39.92
O0001911,O0001911-1,SKU00070,1,44.51,44.51,,0.0,44.51
O0001911,O0001911-2,SKU00379,1,36.36,36.36,,0.0,36.36
O0001911,O0001911-3,SKU00285,2,40.54,81.08,P0034,4.05,77.03
O0001912,O0001912-1,SKU00150,1,41.46,41.46,,0.0,41.46
O0001912,O0001912-2,SKU00098,3,54.0,162.0,,0.0,162.0
O0001912,O0001912-3,SKU00259,1,40.89,40.89,,0.0,40.89
O0001913,O0001913-1,SKU00340,1,30.34,30.34,,0.0,30.34
O0001913,O0001913-2,SKU00099,1,22.33,22.33,,0.0,22.33
O0001913,O0001913-3,SKU00071,1,50.63,50.63,,0.0,50.63
O0001914,O0001914-1,SKU00114,1,29.46,29.46,,0.0,29.46
O0001915,O0001915-1,SKU00035,1,57.12,57.12,,0.0,57.12
O0001916,O0001916-1,SKU00384,1,16.39,16.39,,0.0,16.39
O0001916,O0001916-2,SKU00080,1,45.12,45.12,,0.0,45.12
O0001917,O0001917-1,SKU00099,1,22.33,22.33,,0.0,22.33
O0001917,O0001917-2,SKU00371,1,48.42,48.42,P0040,14.53,33.89
O0001917,O0001917-3,SKU00329,2,37.64,75.28,,0.0,75.28
O0001918,O0001918-1,SKU00329,1,37.64,37.64,,0.0,37.64
O0001919,O0001919-1,SKU00148,1,39.39,39.39,,0.0,39.39
O0001920,O0001920-1,SKU00223,1,22.77,22.77,,0.0,22.77
O0001920,O0001920-2,SKU00187,1,39.15,39.15,,0.0,39.15
O0001921,O0001921-1,SKU00323,2,39.02,78.04,,0.0,78.04
O0001921,O0001921-2,SKU00197,1,32.23,32.23,,0.0,32.23
O0001921,O0001921-3,SKU00270,1,46.55,46.55,,0.0,46.55
O0001922,O0001922-1,SKU00158,1,19.54,19.54,,0.0,19.54
O0001922,O0001922-2,SKU00168,1,26.49,26.49,,0.0,26.49
O0001922,O0001922-3,SKU00066,1,52.48,52.48,,0.0,52.48
O0001923,O0001923-1,SKU00200,1,61.25,61.25,,0.0,61.25
O0001924,O0001924-1,SKU00128,1,24.13,24.13,,0.0,24.13
O0001924,O0001924-2,SKU00174,2,57.96,115.92,,0.0,115.92
O0001925,O0001925-1,SKU00051,1,57.83,57.83,,0.0,57.83
O0001926,O0001926-1,SKU00292,3,51.63,154.89,,0.0,154.89
O0001926,O0001926-2,SKU00136,1,52.74,52.74,,0.0,52.74
O0001926,O0001926-3,SKU00030,1,17.63,17.63,,0.0,17.63
O0001927,O0001927-1,SKU00391,1,57.23,57.23,,0.0,57.23
O0001928,O0001928-1,SKU00192,1,37.74,37.74,,0.0,37.74
O0001929,O0001929-1,SKU00002,1,57.3,57.3,,0.0,57.3
O0001929,O0001929-2,SKU00235,1,46.43,46.43,,0.0,46.43
O0001929,O0001929-3,SKU00231,1,34.06,34.06,,0.0,34.06
O0001930,O0001930-1,SKU00387,1,38.08,38.08,,0.0,38.08
O0001931,O0001931-1,SKU00248,1,48.06,48.06,,0.0,48.06
O0001931,O0001931-2,SKU00218,1,16.49,16.49,,0.0,16.49
O0001931,O0001931-3,SKU00293,1,70.96,70.96,P0040,21.29,49.67
O0001932,O0001932-1,SKU00078,1,17.22,17.22,,0.0,17.22
O0001932,O0001932-2,SKU00015,1,66.48,66.48,,0.0,66.48
O0001932,O0001932-3,SKU00334,1,17.99,17.99,,0.0,17.99
O0001932,O0001932-4,SKU00304,1,28.55,28.55,,0.0,28.55
O0001933,O0001933-1,SKU00285,1,40.54,40.54,,0.0,40.54
O0001933,O0001933-2,SKU00206,2,31.05,62.1,,0.0,62.1
O0001933,O0001933-3,SKU00300,1,29.05,29.05,,0.0,29.05
O0001933,O0001933-4,SKU00109,2,88.61,177.22,,0.0,177.22
O0001934,O0001934-1,SKU00216,1,68.72,68.72,,0.0,68.72
O0001934,O0001934-2,SKU00046,3,23.8,71.4,,0.0,71.4
O0001935,O0001935-1,SKU00382,1,19.75,19.75,P0010,1.98,17.77
O0001936,O0001936-1,SKU00190,2,45.12,90.24,,0.0,90.24
O0001937,O0001937-1,SKU00251,2,23.58,47.16,,0.0,47.16
O0001937,O0001937-2,SKU00330,1,61.47,61.47,,0.0,61.47
O0001937,O0001937-3,SKU00281,1,52.93,52.93,,0.0,52.93
O0001938,O0001938-1,SKU00090,1,36.81,36.81,,0.0,36.81
O0001938,O0001938-2,SKU00170,1,29.26,29.26,,0.0,29.26
O0001938,O0001938-3,SKU00219,1,65.58,65.58,,0.0,65.58
O0001938,O0001938-4,SKU00192,2,37.74,75.48,,0.0,75.48
O0001939,O0001939-1,SKU00364,2,45.23,90.46,,0.0,90.46
O0001939,O0001939-2,SKU00362,1,26.77,26.77,,0.0,26.77
O0001939,O0001939-3,SKU00294,2,47.23,94.46,,0.0,94.46
O0001939,O0001939-4,SKU00393,1,14.38,14.38,,0.0,14.38
O0001940,O0001940-1,SKU00154,3,62.36,187.08,,0.0,187.08
O0001941,O0001941-1,SKU00122,1,22.77,22.77,,0.0,22.77
O0001941,O0001941-2,SKU00008,1,26.23,26.23,,0.0,26.23
O0001942,O0001942-1,SKU00352,1,37.11,37.11,,0.0,37.11
O0001942,O0001942-2,SKU00298,1,21.47,21.47,,0.0,21.47
O0001942,O0001942-3,SKU00025,1,42.44,42.44,,0.0,42.44
O0001942,O0001942-4,SKU00357,1,23.0,23.0,,0.0,23.0
O0001943,O0001943-1,SKU00030,1,17.63,17.63,P0010,1.76,15.87
O0001943,O0001943-2,SKU00120,1,19.69,19.69,,0.0,19.69
O0001943,O0001943-3,SKU00044,1,26.97,26.97,,0.0,26.97
O0001943,O0001943-4,SKU00309,1,39.31,39.31,,0.0,39.31
O0001944,O0001944-1,SKU00385,2,57.12,114.24,,0.0,114.24
O0001944,O0001944-2,SKU00079,1,43.31,43.31,,0.0,43.31
O0001945,O0001945-1,SKU00168,2,26.49,52.98,,0.0,52.98
O0001945,O0001945-2,SKU00250,1,32.56,32.56,,0.0,32.56
O0001945,O0001945-3,SKU00367,1,50.59,50.59,,0.0,50.59
O0001946,O0001946-1,SKU00162,1,65.18,65.18,,0.0,65.18
O0001947,O0001947-1,SKU00347,1,61.23,61.23,,0.0,61.23
O0001948,O0001948-1,SKU00021,1,49.41,49.41,,0.0,49.41
O0001948,O0001948-2,SKU00017,1,37.58,37.58,,0.0,37.58
O0001948,O0001948-3,SKU00386,1,42.93,42.93,,0.0,42.93
O0001949,O0001949-1,SKU00053,1,49.62,49.62,,0.0,49.62
O0001949,O0001949-2,SKU00056,1,38.71,38.71,,0.0,38.71
O0001950,O0001950-1,SKU00051,1,57.83,57.83,,0.0,57.83
O0001950,O0001950-2,SKU00192,1,37.74,37.74,,0.0,37.74
O0001951,O0001951-1,SKU00026,1,45.44,45.44,,0.0,45.44
O0001951,O0001951-2,SKU00289,1,47.79,47.79,,0.0,47.79
O0001952,O0001952-1,SKU00121,1,58.38,58.38,,0.0,58.38
O0001952,O0001952-2,SKU00167,1,22.6,22.6,,0.0,22.6
O0001952,O0001952-3,SKU00374,1,34.49,34.49,,0.0,34.49
O0001953,O0001953-1,SKU00055,1,66.78,66.78,,0.0,66.78
O0001953,O0001953-2,SKU00203,1,71.32,71.32,,0.0,71.32
O0001953,O0001953-3,SKU00141,1,78.13,78.13,,0.0,78.13
O0001954,O0001954-1,SKU00073,1,61.83,61.83,,0.0,61.83
O0001954,O0001954-2,SKU00079,1,43.31,43.31,,0.0,43.31
O0001955,O0001955-1,SKU00383,1,37.66,37.66,,0.0,37.66
O0001955,O0001955-2,SKU00102,1,12.21,12.21,,0.0,12.21
O0001955,O0001955-3,SKU00086,1,72.82,72.82,,0.0,72.82
O0001955,O0001955-4,SKU00017,1,37.58,37.58,,0.0,37.58
O0001956,O0001956-1,SKU00071,1,50.63,50.63,,0.0,50.63
O0001956,O0001956-2,SKU00189,1,53.14,53.14,,0.0,53.14
O0001957,O0001957-1,SKU00020,1,42.57,42.57,,0.0,42.57
O0001957,O0001957-2,SKU00339,1,36.52,36.52,,0.0,36.52
O0001957,O0001957-3,SKU00374,1,34.49,34.49,,0.0,34.49
O0001957,O0001957-4,SKU00222,1,30.96,30.96,,0.0,30.96
O0001958,O0001958-1,SKU00029,1,36.29,36.29,,0.0,36.29
O0001959,O0001959-1,SKU00255,1,82.33,82.33,,0.0,82.33
O0001960,O0001960-1,SKU00192,1,37.74,37.74,,0.0,37.74
O0001960,O0001960-2,SKU00086,1,72.82,72.82,,0.0,72.82
O0001960,O0001960-3,SKU00124,1,29.76,29.76,,0.0,29.76
O0001960,O0001960-4,SKU00349,1,18.05,18.05,,0.0,18.05
O0001961,O0001961-1,SKU00400,1,33.96,33.96,,0.0,33.96
O0001962,O0001962-1,SKU00036,1,42.54,42.54,,0.0,42.54
O0001962,O0001962-2,SKU00196,3,36.14,108.42,,0.0,108.42
O0001963,O0001963-1,SKU00099,1,22.33,22.33,,0.0,22.33
O0001964,O0001964-1,SKU00138,3,17.97,53.91,,0.0,53.91
O0001964,O0001964-2,SKU00097,1,30.01,30.01,,0.0,30.01
O0001965,O0001965-1,SKU00117,1,30.62,30.62,,0.0,30.62
O0001966,O0001966-1,SKU00367,3,50.59,151.77,,0.0,151.77
O0001967,O0001967-1,SKU00316,2,21.03,42.06,,0.0,42.06
O0001967,O0001967-2,SKU00342,1,38.94,38.94,,0.0,38.94
O0001967,O0001967-3,SKU00131,2,34.39,68.78,,0.0,68.78
O0001967,O0001967-4,SKU00105,3,52.33,156.99,,0.0,156.99
O0001968,O0001968-1,SKU00058,3,55.01,165.03,,0.0,165.03
O0001968,O0001968-2,SKU00029,1,36.29,36.29,,0.0,36.29
O0001968,O0001968-3,SKU00052,1,57.74,57.74,,0.0,57.74
O0001969,O0001969-1,SKU00024,1,39.92,39.92,,0.0,39.92
O0001969,O0001969-2,SKU00267,2,82.59,165.18,,0.0,165.18
O0001969,O0001969-3,SKU00372,1,19.15,19.15,,0.0,19.15
O0001969,O0001969-4,SKU00147,2,41.64,83.28,,0.0,83.28
O0001970,O0001970-1,SKU00120,1,19.69,19.69,,0.0,19.69
O0001971,O0001971-1,SKU00178,1,55.23,55.23,,0.0,55.23
O0001971,O0001971-2,SKU00302,1,26.48,26.48,,0.0,26.48
O0001971,O0001971-3,SKU00242,1,41.5,41.5,,0.0,41.5
O0001972,O0001972-1,SKU00259,1,40.89,40.89,,0.0,40.89
O0001972,O0001972-2,SKU00063,1,26.13,26.13,,0.0,26.13
O0001972,O0001972-3,SKU00390,3,38.26,114.78,,0.0,114.78
O0001973,O0001973-1,SKU00296,1,48.03,48.03,,0.0,48.03
O0001973,O0001973-2,SKU00087,1,22.83,22.83,,0.0,22.83
O0001974,O0001974-1,SKU00356,1,12.98,12.98,,0.0,12.98
O0001974,O0001974-2,SKU00282,2,46.15,92.3,,0.0,92.3
O0001975,O0001975-1,SKU00075,3,53.82,161.46,,0.0,161.46
O0001976,O0001976-1,SKU00024,1,39.92,39.92,,0.0,39.92
O0001976,O0001976-2,SKU00105,1,52.33,52.33,,0.0,52.33
O0001977,O0001977-1,SKU00103,1,32.28,32.28,,0.0,32.28
O0001977,O0001977-2,SKU00384,1,16.39,16.39,,0.0,16.39
O0001978,O0001978-1,SKU00206,1,31.05,31.05,,0.0,31.05
O0001978,O0001978-2,SKU00372,1,19.15,19.15,,0.0,19.15
O0001978,O0001978-3,SKU00359,3,26.27,78.81,,0.0,78.81
O0001978,O0001978-4,SKU00046,1,23.8,23.8,,0.0,23.8
O0001979,O0001979-1,SKU00144,2,27.92,55.84,,0.0,55.84
O0001980,O0001980-1,SKU00157,1,70.71,70.71,,0.0,70.71
O0001980,O0001980-2,SKU00039,1,59.8,59.8,,0.0,59.8
O0001981,O0001981-1,SKU00020,2,42.57,85.14,,0.0,85.14
O0001982,O0001982-1,SKU00309,1,39.31,39.31,,0.0,39.31
O0001982,O0001982-2,SKU00278,1,54.54,54.54,,0.0,54.54
O0001983,O0001983-1,SKU00298,3,21.47,64.41,,0.0,64.41
O0001983,O0001983-2,SKU00193,2,64.21,128.42,,0.0,128.42
O0001984,O0001984-1,SKU00331,1,21.15,21.15,,0.0,21.15
O0001984,O0001984-2,SKU00191,1,45.24,45.24,,0.0,45.24
O0001985,O0001985-1,SKU00189,1,53.14,53.14,,0.0,53.14
O0001986,O0001986-1,SKU00218,1,16.49,16.49,,0.0,16.49
O0001986,O0001986-2,SKU00300,1,29.05,29.05,,0.0,29.05
O0001987,O0001987-1,SKU00105,1,52.33,52.33,,0.0,52.33
O0001987,O0001987-2,SKU00384,1,16.39,16.39,,0.0,16.39
O0001988,O0001988-1,SKU00267,2,82.59,165.18,,0.0,165.18
O0001988,O0001988-2,SKU00252,1,57.03,57.03,,0.0,57.03
O0001988,O0001988-3,SKU00304,1,28.55,28.55,,0.0,28.55
O0001989,O0001989-1,SKU00179,1,14.26,14.26,,0.0,14.26
O0001989,O0001989-2,SKU00139,2,52.17,104.34,,0.0,104.34
O0001990,O0001990-1,SKU00036,3,42.54,127.62,,0.0,127.62
O0001991,O0001991-1,SKU00339,1,36.52,36.52,,0.0,36.52
O0001991,O0001991-2,SKU00320,1,20.06,20.06,,0.0,20.06
O0001992,O0001992-1,SKU00176,1,24.92,24.92,,0.0,24.92
O0001992,O0001992-2,SKU00137,1,60.17,60.17,,0.0,60.17
O0001993,O0001993-1,SKU00156,1,25.39,25.39,,0.0,25.39
O0001993,O0001993-2,SKU00242,2,41.5,83.0,,0.0,83.0
O0001994,O0001994-1,SKU00010,1,32.93,32.93,,0.0,32.93
O0001994,O0001994-2,SKU00147,1,41.64,41.64,,0.0,41.64
O0001995,O0001995-1,SKU00323,1,39.02,39.02,,0.0,39.02
O0001996,O0001996-1,SKU00236,1,32.17,32.17,P0010,3.22,28.95
O0001997,O0001997-1,SKU00340,1,30.34,30.34,,0.0,30.34
O0001997,O0001997-2,SKU00119,1,37.15,37.15,,0.0,37.15
O0001998,O0001998-1,SKU00282,1,46.15,46.15,,0.0,46.15
O0001998,O0001998-2,SKU00325,1,27.6,27.6,P0010,2.76,24.84
O0001999,O0001999-1,SKU00046,1,23.8,23.8,,0.0,23.8
O0001999,O0001999-2,SKU00085,1,51.96,51.96,,0.0,51.96
O0002000,O0002000-1,SKU00053,1,49.62,49.62,,0.0,49.62
O0002000,O0002000-2,SKU00262,1,10.7,10.7,,0.0,10.7
O0002000,O0002000-3,SKU00250,1,32.56,32.56,,0.0,32.56
O0002000,O0002000-4,SKU00035,1,57.12,57.12,,0.0,57.12
O0002001,O0002001-1,SKU00027,1,11.75,11.75,,0.0,11.75
O0002001,O0002001-2,SKU00258,1,50.85,50.85,,0.0,50.85
O0002002,O0002002-1,SKU00323,1,39.02,39.02,,0.0,39.02
O0002002,O0002002-2,SKU00398,2,85.14,170.28,P0010,17.03,153.25
O0002002,O0002002-3,SKU00205,1,35.8,35.8,,0.0,35.8
O0002003,O0002003-1,SKU00118,1,21.46,21.46,,0.0,21.46
O0002004,O0002004-1,SKU00388,1,37.93,37.93,,0.0,37.93
O0002005,O0002005-1,SKU00306,1,36.9,36.9,,0.0,36.9
O0002005,O0002005-2,SKU00393,1,14.38,14.38,P0010,1.44,12.94
O0002006,O0002006-1,SKU00158,1,19.54,19.54,,0.0,19.54
O0002007,O0002007-1,SKU00052,2,57.74,115.48,,0.0,115.48
O0002008,O0002008-1,SKU00151,1,20.05,20.05,,0.0,20.05
O0002009,O0002009-1,SKU00150,1,41.46,41.46,,0.0,41.46
O0002009,O0002009-2,SKU00174,1,57.96,57.96,,0.0,57.96
O0002009,O0002009-3,SKU00349,2,18.05,36.1,,0.0,36.1
O0002009,O0002009-4,SKU00013,1,31.04,31.04,,0.0,31.04
O0002010,O0002010-1,SKU00115,3,25.28,75.84,,0.0,75.84
O0002010,O0002010-2,SKU00359,1,26.27,26.27,,0.0,26.27
O0002010,O0002010-3,SKU00161,1,12.51,12.51,,0.0,12.51
O0002011,O0002011-1,SKU00152,1,57.95,57.95,,0.0,57.95
O0002012,O0002012-1,SKU00237,1,54.4,54.4,,0.0,54.4
O0002013,O0002013-1,SKU00335,1,18.97,18.97,P0040,5.69,13.28
O0002013,O0002013-2,SKU00346,1,102.61,102.61,,0.0,102.61
O0002013,O0002013-3,SKU00238,2,69.04,138.08,,0.0,138.08
O0002014,O0002014-1,SKU00119,1,37.15,37.15,,0.0,37.15
O0002015,O0002015-1,SKU00139,1,52.17,52.17,,0.0,52.17
O0002015,O0002015-2,SKU00222,1,30.96,30.96,,0.0,30.96
O0002016,O0002016-1,SKU00323,1,39.02,39.02,,0.0,39.02
O0002016,O0002016-2,SKU00321,1,13.85,13.85,,0.0,13.85
O0002016,O0002016-3,SKU00386,2,42.93,85.86,,0.0,85.86
O0002016,O0002016-4,SKU00030,1,17.63,17.63,P0010,1.76,15.87
O0002017,O0002017-1,SKU00331,1,21.15,21.15,,0.0,21.15
O0002018,O0002018-1,SKU00323,1,39.02,39.02,,0.0,39.02
O0002018,O0002018-2,SKU00070,1,44.51,44.51,,0.0,44.51
O0002018,O0002018-3,SKU00344,1,9.99,9.99,,0.0,9.99
O0002019,O0002019-1,SKU00314,1,39.09,39.09,,0.0,39.09
O0002019,O0002019-2,SKU00168,1,26.49,26.49,,0.0,26.49
O0002019,O0002019-3,SKU00184,1,34.06,34.06,,0.0,34.06
O0002020,O0002020-1,SKU00205,1,35.8,35.8,,0.0,35.8
O0002020,O0002020-2,SKU00001,1,32.38,32.38,,0.0,32.38
O0002021,O0002021-1,SKU00025,1,42.44,42.44,,0.0,42.44
O0002021,O0002021-2,SKU00132,1,44.43,44.43,,0.0,44.43
O0002021,O0002021-3,SKU00113,1,49.01,49.01,,0.0,49.01
O0002022,O0002022-1,SKU00218,1,16.49,16.49,,0.0,16.49
O0002022,O0002022-2,SKU00243,1,34.82,34.82,,0.0,34.82
O0002023,O0002023-1,SKU00130,1,66.52,66.52,,0.0,66.52
O0002024,O0002024-1,SKU00046,1,23.8,23.8,,0.0,23.8
O0002024,O0002024-2,SKU00019,1,23.04,23.04,,0.0,23.04
O0002025,O0002025-1,SKU00246,1,38.15,38.15,,0.0,38.15
O0002026,O0002026-1,SKU00203,1,71.32,71.32,,0.0,71.32
O0002027,O0002027-1,SKU00258,1,50.85,50.85,,0.0,50.85
O0002027,O0002027-2,SKU00251,1,23.58,23.58,,0.0,23.58
O0002028,O0002028-1,SKU00400,1,33.96,33.96,P0010,3.4,30.56
O0002029,O0002029-1,SKU00120,1,19.69,19.69,,0.0,19.69
O0002029,O0002029-2,SKU00075,1,53.82,53.82,,0.0,53.82
O0002030,O0002030-1,SKU00167,1,22.6,22.6,,0.0,22.6
O0002030,O0002030-2,SKU00074,1,76.62,76.62,,0.0,76.62
O0002031,O0002031-1,SKU00383,1,37.66,37.66,,0.0,37.66
O0002031,O0002031-2,SKU00339,1,36.52,36.52,,0.0,36.52
O0002032,O0002032-1,SKU00232,1,34.95,34.95,,0.0,34.95
O0002033,O0002033-1,SKU00175,1,44.19,44.19,,0.0,44.19
O0002033,O0002033-2,SKU00393,1,14.38,14.38,P0010,1.44,12.94
O0002033,O0002033-3,SKU00051,1,57.83,57.83,,0.0,57.83
O0002033,O0002033-4,SKU00069,1,19.77,19.77,,0.0,19.77
O0002034,O0002034-1,SKU00276,1,22.08,22.08,,0.0,22.08
O0002035,O0002035-1,SKU00077,3,17.01,51.03,,0.0,51.03
O0002036,O0002036-1,SKU00273,1,56.47,56.47,,0.0,56.47
O0002036,O0002036-2,SKU00003,1,28.95,28.95,,0.0,28.95
O0002037,O0002037-1,SKU00195,1,41.24,41.24,,0.0,41.24
O0002037,O0002037-2,SKU00079,1,43.31,43.31,,0.0,43.31
O0002038,O0002038-1,SKU00022,3,28.83,86.49,,0.0,86.49
O0002039,O0002039-1,SKU00075,1,53.82,53.82,,0.0,53.82
O0002039,O0002039-2,SKU00352,1,37.11,37.11,,0.0,37.11
O0002039,O0002039-3,SKU00400,2,33.96,67.92,,0.0,67.92
O0002039,O0002039-4,SKU00252,1,57.03,57.03,,0.0,57.03
O0002040,O0002040-1,SKU00357,1,23.0,23.0,,0.0,23.0
O0002041,O0002041-1,SKU00030,1,17.63,17.63,,0.0,17.63
O0002041,O0002041-2,SKU00017,1,37.58,37.58,,0.0,37.58
O0002042,O0002042-1,SKU00361,1,44.18,44.18,,0.0,44.18
O0002043,O0002043-1,SKU00388,1,37.93,37.93,,0.0,37.93
O0002044,O0002044-1,SKU00354,1,27.28,27.28,,0.0,27.28
O0002045,O0002045-1,SKU00388,1,37.93,37.93,,0.0,37.93
O0002045,O0002045-2,SKU00124,1,29.76,29.76,,0.0,29.76
O0002045,O0002045-3,SKU00226,1,84.67,84.67,,0.0,84.67
O0002046,O0002046-1,SKU00307,1,36.83,36.83,,0.0,36.83
O0002046,O0002046-2,SKU00003,1,28.95,28.95,,0.0,28.95
O0002047,O0002047-1,SKU00013,1,31.04,31.04,,0.0,31.04
O0002048,O0002048-1,SKU00317,1,32.85,32.85,,0.0,32.85
O0002049,O0002049-1,SKU00022,1,28.83,28.83,,0.0,28.83
O0002049,O0002049-2,SKU00017,2,37.58,75.16,,0.0,75.16
O0002049,O0002049-3,SKU00008,1,26.23,26.23,,0.0,26.23
O0002050,O0002050-1,SKU00323,1,39.02,39.02,,0.0,39.02
O0002051,O0002051-1,SKU00218,1,16.49,16.49,,0.0,16.49
O0002051,O0002051-2,SKU00339,1,36.52,36.52,,0.0,36.52
O0002052,O0002052-1,SKU00396,1,15.54,15.54,,0.0,15.54
O0002052,O0002052-2,SKU00365,1,26.67,26.67,,0.0,26.67
O0002052,O0002052-3,SKU00223,2,22.77,45.54,,0.0,45.54
O0002052,O0002052-4,SKU00364,1,45.23,45.23,,0.0,45.23
O0002053,O0002053-1,SKU00286,1,54.7,54.7,,0.0,54.7
O0002053,O0002053-2,SKU00383,1,37.66,37.66,,0.0,37.66
O0002054,O0002054-1,SKU00316,1,21.03,21.03,,0.0,21.03
O0002054,O0002054-2,SKU00047,1,79.17,79.17,,0.0,79.17
O0002054,O0002054-3,SKU00390,1,38.26,38.26,,0.0,38.26
O0002054,O0002054-4,SKU00078,1,17.22,17.22,,0.0,17.22
O0002055,O0002055-1,SKU00235,1,46.43,46.43,,0.0,46.43
