order_id,order_ts,store_id,customer_id,channel
O0002528,2024-01-28 17:37:00,S002,C000243,store
O0002529,2024-01-28 10:16:00,S003,C001522,ecom
O0002530,2024-01-28 19:12:00,S026,C002340,store
O0002531,2024-01-28 15:16:00,S004,C002197,ecom
O0002532,2024-01-28 15:56:00,S007,C002253,store
O0002533,2024-01-28 09:14:00,S014,C002367,store
O0002534,2024-01-28 11:33:00,S027,C002119,ecom
O0002535,2024-01-28 15:15:00,S027,C001828,store
O0002536,2024-01-28 18:07:00,S026,C002315,ecom
O0002537,2024-01-28 20:50:00,S023,C000151,ecom
O0002538,2024-01-28 16:58:00,S013,C002239,store
O0002539,2024-01-28 09:37:00,S001,C000451,store
O0002540,2024-01-28 11:54:00,S020,C000459,store
O0002541,2024-01-28 18:23:00,S017,C002201,store
O0002542,2024-01-28 16:01:00,S010,C001782,store
O0002543,2024-01-28 12:48:00,S023,C002397,ecom
O0002544,2024-01-28 15:25:00,S005,C000314,store
O0002545,2024-01-28 16:20:00,S028,C001898,store
O0002546,2024-01-28 12:57:00,S005,C002098,store
O0002547,2024-01-28 12:30:00,S019,C000530,ecom
O0002548,2024-01-28 16:14:00,S001,C002459,ecom
O0002549,2024-01-28 20:27:00,S019,C001456,store
O0002550,2024-01-28 10:13:00,S023,C001927,store
O0002551,2024-01-28 13:33:00,S029,C001809,store
O0002552,2024-01-28 19:15:00,S003,C000330,store
O0002553,2024-01-28 19:43:00,S001,C000176,ecom
O0002554,2024-01-28 13:25:00,S016,C001980,ecom
O0002555,2024-01-28 15:34:00,S010,C002129,ecom
O0002556,2024-01-28 10:05:00,S021,C000859,ecom
O0002557,2024-01-28 13:59:00,S006,C002003,store
O0002558,2024-01-28 09:45:00,S013,C002385,ecom
O0002559,2024-01-28 14:44:00,S020,C002063,store
O0002560,2024-01-28 09:48:00,S004,C001972,store
O0002561,2024-01-28 18:02:00,S029,C001734,store
O0002562,2024-01-28 15:18:00,S005,C001299,ecom
O0002563,2024-01-28 17:06:00,S011,C000125,store
O0002564,2024-01-28 14:39:00,S022,C001450,ecom
O0002565,2024-01-28 18:16:00,S026,C002013,ecom
O0002566,2024-01-28 14:08:00,S004,C000885,ecom
O0002567,2024-01-28 13:51:00,S018,C001964,store
O0002568,2024-01-28 09:23:00,S012,C000272,ecom
O0002569,2024-01-28 10:23:00,S010,C001508,ecom
O0002570,2024-01-28 11:34:00,S023,C000729,store
O0002571,2024-01-28 12:30:00,S006,C001379,store
O0002572,2024-01-28 16:30:00,S014,C001148,store
O0002573,2024-01-28 11:15:00,S029,C001080,store
O0002574,2024-01-28 12:47:00,S006,C000354,store
O0002575,2024-01-28 10:06:00,S011,C000318,ecom
O0002576,2024-01-28 14:51:00,S027,C002034,store
O0002577,2024-01-28 09:10:00,S011,C001710,ecom
O0002578,2024-01-28 13:56:00,S024,C001584,ecom
O0002579,2024-01-28 17:17:00,S026,C001593,store
O0002580,2024-01-28 19:12:00,S004,C002009,store
O0002581,2024-01-28 10:05:00,S018,C000948,store
O0002582,2024-01-28 15:29:00,S004,C002133,store
O0002583,2024-01-28 09:10:00,S030,C001708,ecom
O0002584,2024-01-28 11:19:00,S018,C002248,store
O0002585,2024-01-28 18:51:00,S005,C002276,ecom
O0002586,2024-01-28 09:30:00,S009,C002006,ecom
O0002587,2024-01-28 09:53:00,S010,C000971,store
O0002588,2024-01-28 14:05:00,S021,C000285,store
O0002589,2024-01-28 15:55:00,S028,C001849,ecom
O0002590,2024-01-28 09:56:00,S004,C000028,store
O0002591,2024-01-28 19:39:00,S006,C000372,store
O0002592,2024-01-28 10:04:00,S002,C000094,ecom
O0002593,2024-01-28 17:24:00,S001,C000308,ecom
O0002594,2024-01-28 10:51:00,S014,C001916,ecom
O0002595,2024-01-28 15:03:00,S004,C001093,ecom
O0002596,2024-01-28 09:53:00,S023,C000463,ecom
O0002597,2024-01-28 13:09:00,S018,C002030,store
O0002598,2024-01-28 15:41:00,S029,C001837,store
O0002599,2024-01-28 10:50:00,S026,C000486,store
O0002600,2024-01-28 17:28:00,S009,C001689,ecom
O0002601,2024-01-28 19:35:00,S010,C000708,ecom
O0002602,2024-01-28 14:03:00,S017,C000809,store
O0002603,2024-01-28 17:52:00,S008,C000736,store
O0002604,2024-01-28 09:25:00,S026,C001275,store
O0002605,2024-01-28 09:02:00,S015,C000537,store
O0002606,2024-01-28 20:15:00,S001,C002453,store
O0002607,2024-01-28 15:45:00,S028,C001667,store
O0002608,2024-01-28 15:59:00,S005,C000954,store
O0002609,2024-01-28 09:10:00,S008,C001966,ecom
O0002610,2024-01-28 10:18:00,S030,C000782,store
O0002611,2024-01-28 12:09:00,S013,C000561,ecom
O0002612,2024-01-28 17:32:00,S008,C001433,ecom
O0002613,2024-01-28 20:34:00,S028,C001662,ecom
O0002614,2024-01-28 15:19:00,S001,C002213,store
O0002615,2024-01-28 12:17:00,S016,C001948,store
O0002616,2024-01-28 11:38:00,S028,C000611,store
O0002617,2024-01-28 20:42:00,S017,C000373,store
O0002618,2024-01-28 19:27:00,S020,C002223,store
O0002619,2024-01-28 10:47:00,S010,C000231,ecom
O0002620,2024-01-28 13:40:00,S026,C000857,store
O0002621,2024-01-28 16:28:00,S028,C002416,store
O0002622,2024-01-28 19:43:00,S012,C000233,store
O0002623,2024-01-28 19:21:00,S023,C000839,store
O0002624,2024-01-28 12:19:00,S022,C000374,ecom
O0002625,2024-01-28 19:56:00,S003,C002376,store
O0002626,2024-01-28 15:05:00,S011,C001926,ecom
O0002627,2024-01-28 15:16:00,S014,C000999,ecom
O0002628,2024-01-28 14:29:00,S027,C000960,store
O0002629,2024-01-28 11:25:00,S005,C001174,store
O0002630,2024-01-28 18:47:00,S018,C002044,store
O0002631,2024-01-28 18:30:00,S016,C001679,ecom
O0002632,2024-01-28 17:25:00,S026,C001200,store
O0002633,2024-01-28 12:32:00,S020,C000070,ecom
O0002634,2024-01-28 15:30:00,S007,C002063,store
O0002635,2024-01-28 19:41:00,S018,C001186,store
O0002636,2024-01-28 12:56:00,S003,C001434,ecom
O0002637,2024-01-28 17:31:00,S027,C001362,store
O0002638,2024-01-28 13:19:00,S005,C000404,store
O0002639,2024-01-28 09:58:00,S012,C000673,store
O0002640,2024-01-28 14:00:00,S015,C002141,ecom
O0002641,2024-01-28 20:36:00,S001,C001472,ecom
O0002642,2024-01-28 09:43:00,S024,C000540,store
O0002643,2024-01-28 20:32:00,S009,C001716,store
O0002644,2024-01-28 11:51:00,S018,C002075,store
O0002645,2024-01-28 16:35:00,S006,C000462,ecom
O0002646,2024-01-28 19:14:00,S019,C001784,ecom
O0002647,2024-01-28 09:13:00,S030,C000435,ecom
O0002648,2024-01-29 10:21:00,S009,C001712,ecom
O0002649,2024-01-29 13:44:00,S011,C000050,ecom
O0002650,2024-01-29 11:14:00,S006,C000459,store
O0002651,2024-01-29 12:03:00,S012,C002334,store
O0002652,2024-01-29 12:43:00,S006,C001209,ecom
O0002653,2024-01-29 18:08:00,S027,C001847,store
O0002654,2024-01-29 13:56:00,S022,C000732,store
O0002655,2024-01-29 18:41:00,S001,C001208,ecom
O0002656,2024-01-29 10:26:00,S014,C001556,ecom
O0002657,2024-01-29 19:38:00,S002,C001214,store
O0002658,2024-01-29 18:30:00,S006,C001628,store
O0002659,2024-01-29 12:09:00,S001,C000919,store
O0002660,2024-01-29 20:28:00,S001,C002190,store
O0002661,2024-01-29 18:00:00,S006,C001179,store
O0002662,2024-01-29 20:23:00,S009,C001088,store
O0002663,2024-01-29 12:29:00,S015,C000727,store
O0002664,2024-01-29 20:13:00,S022,C002440,store
O0002665,2024-01-29 17:35:00,S003,C000417,store
O0002666,2024-01-29 11:30:00,S019,C000508,ecom
O0002667,2024-01-29 14:21:00,S016,C001651,ecom
O0002668,2024-01-29 15:41:00,S014,C002483,ecom
O0002669,2024-01-29 11:18:00,S006,C001165,ecom
O0002670,2024-01-29 20:04:00,S023,C000953,store
O0002671,2024-01-29 12:00:00,S021,C001791,store
O0002672,2024-01-29 19:50:00,S029,C001843,ecom
O0002673,2024-01-29 17:04:00,S006,C002356,ecom
O0002674,2024-01-29 14:34:00,S005,C000640,store
O0002675,2024-01-29 14:17:00,S017,C001544,store
O0002676,2024-01-29 12:40:00,S012,C001477,ecom
O0002677,2024-01-29 13:55:00,S011,C000369,store
O0002678,2024-01-29 12:28:00,S019,C001759,ecom
O0002679,2024-01-29 14:04:00,S009,C001879,store
O0002680,2024-01-29 11:31:00,S023,C000137,store
O0002681,2024-01-29 12:16:00,S006,C000881,store
O0002682,2024-01-29 18:31:00,S010,C001252,ecom
O0002683,2024-01-29 18:44:00,S009,C000571,ecom
O0002684,2024-01-29 09:40:00,S022,C000286,ecom
O0002685,2024-01-29 19:29:00,S015,C001693,store
O0002686,2024-01-29 18:53:00,S020,C002086,store
O0002687,2024-01-29 14:20:00,S009,C001443,store
O0002688,2024-01-29 09:29:00,S011,C001059,store
O0002689,2024-01-29 09:47:00,S011,C000077,ecom
O0002690,2024-01-29 11:21:00,S015,C000225,store
O0002691,2024-01-29 14:45:00,S022,C002235,ecom
O0002692,2024-01-29 12:48:00,S009,C000830,ecom
O0002693,2024-01-29 14:22:00,S004,C001180,store
O0002694,2024-01-29 13:46:00,S001,C000123,ecom
O0002695,2024-01-29 14:13:00,S020,C000971,store
O0002696,2024-01-29 09:26:00,S005,C002390,store
O0002697,2024-01-29 17:39:00,S013,C000439,ecom
O0002698,2024-01-29 10:19:00,S016,C000952,store
O0002699,2024-01-29 19:47:00,S003,C001001,ecom
O0002700,2024-01-29 12:00:00,S011,C000446,store
O0002701,2024-01-29 14:41:00,S021,C001007,store
O0002702,2024-01-29 12:33:00,S008,C000426,store
O0002703,2024-01-29 17:24:00,S020,C001981,ecom
O0002704,2024-01-29 10:14:00,S002,C001497,store
O0002705,2024-01-29 12:33:00,S020,C000856,ecom
O0002706,2024-01-29 09:56:00,S012,C000168,store
O0002707,2024-01-29 19:42:00,S013,C000304,store
O0002708,2024-01-29 16:42:00,S013,C000447,store
O0002709,2024-01-29 18:38:00,S015,C001923,ecom
O0002710,2024-01-29 15:21:00,S027,C001487,store
O0002711,2024-01-29 20:17:00,S018,C001672,store
O0002712,2024-01-29 18:54:00,S016,C000223,store
O0002713,2024-01-29 12:20:00,S007,C002435,ecom
O0002714,2024-01-29 12:39:00,S023,C002268,ecom
O0002715,2024-01-29 20:09:00,S005,C000274,ecom
O0002716,2024-01-29 10:03:00,S015,C001353,store
O0002717,2024-01-29 13:03:00,S019,C000733,store
O0002718,2024-01-29 09:30:00,S024,C000840,ecom
O0002719,2024-01-29 11:15:00,S029,C001606,ecom
O0002720,2024-01-29 09:58:00,S018,C001744,store
O0002721,2024-01-29 14:44:00,S001,C001312,store
O0002722,2024-01-29 20:06:00,S005,C002419,store
O0002723,2024-01-29 12:05:00,S017,C001714,ecom
O0002724,2024-01-29 12:04:00,S030,C001442,ecom
O0002725,2024-01-29 12:58:00,S005,C001184,store
O0002726,2024-01-29 10:31:00,S030,C001298,store
O0002727,2024-01-29 09:42:00,S005,C000420,ecom
O0002728,2024-01-29 15:27:00,S030,C000607,ecom
O0002729,2024-01-29 09:28:00,S020,C001052,store
O0002730,2024-01-29 17:57:00,S011,C001842,ecom
O0002731,2024-01-29 20:58:00,S010,C001242,store
O0002732,2024-01-29 17:13:00,S011,C000789,store
O0002733,2024-01-29 20:33:00,S009,C000540,ecom
O0002734,2024-01-29 20:53:00,S010,C001980,store
O0002735,2024-01-30 19:58:00,S005,C000697,store
O0002736,2024-01-30 20:12:00,S003,C001894,ecom
O0002737,2024-01-30 14:49:00,S030,C001105,ecom
O0002738,2024-01-30 12:22:00,S021,C000736,store
O0002739,2024-01-30 20:23:00,S008,C001725,store
O0002740,2024-01-30 17:38:00,S001,C001942,ecom
O0002741,2024-01-30 11:16:00,S012,C002007,ecom
O0002742,2024-01-30 09:17:00,S020,C001925,ecom
O0002743,2024-01-30 12:08:00,S008,C002488,store
O0002744,2024-01-30 14:43:00,S026,C001990,store
O0002745,2024-01-30 10:13:00,S018,C001346,ecom
O0002746,2024-01-30 16:27:00,S007,C000595,store
O0002747,2024-01-30 10:09:00,S021,C000833,store
O0002748,2024-01-30 12:24:00,S011,C000084,ecom
O0002749,2024-01-30 11:13:00,S020,C001594,store
O0002750,2024-01-30 19:25:00,S001,C002181,store
O0002751,2024-01-30 18:31:00,S023,C002201,store
O0002752,2024-01-30 19:32:00,S004,C002176,ecom
O0002753,2024-01-30 09:47:00,S015,C001502,store
O0002754,2024-01-30 18:24:00,S019,C002385,store
O0002755,2024-01-30 17:49:00,S025,C000820,store
O0002756,2024-01-30 17:54:00,S022,C001520,ecom
O0002757,2024-01-30 09:02:00,S004,C002132,store
O0002758,2024-01-30 18:24:00,S013,C001916,store
O0002759,2024-01-30 15:07:00,S026,C001488,store
O0002760,2024-01-30 13:41:00,S014,C002058,ecom
O0002761,2024-01-30 12:32:00,S013,C000042,store
O0002762,2024-01-30 12:36:00,S004,C000345,store
O0002763,2024-01-30 13:52:00,S015,C000876,ecom
O0002764,2024-01-30 14:51:00,S030,C000757,store
O0002765,2024-01-30 11:34:00,S007,C002110,ecom
O0002766,2024-01-30 16:54:00,S014,C001569,store
O0002767,2024-01-30 15:44:00,S028,C001533,ecom
O0002768,2024-01-30 20:00:00,S024,C001186,ecom
O0002769,2024-01-30 15:38:00,S030,C002244,store
O0002770,2024-01-30 15:47:00,S007,C000662,store
O0002771,2024-01-30 19:35:00,S007,C001524,store
O0002772,2024-01-30 19:53:00,S024,C002412,store
O0002773,2024-01-30 17:43:00,S027,C001645,store
O0002774,2024-01-30 15:20:00,S007,C001370,ecom
O0002775,2024-01-30 10:44:00,S026,C000545,ecom
O0002776,2024-01-30 10:20:00,S030,C002322,ecom
O0002777,2024-01-30 16:17:00,S003,C001959,store
O0002778,2024-01-30 20:34:00,S012,C000680,store
O0002779,2024-01-30 12:42:00,S004,C000064,store
O0002780,2024-01-30 17:15:00,S021,C001264,ecom
O0002781,2024-01-30 12:15:00,S010,C000010,store
O0002782,2024-01-30 20:02:00,S002,C000240,ecom
O0002783,2024-01-30 17:19:00,S004,C000228,store
O0002784,2024-01-30 12:06:00,S023,C000242,ecom
O0002785,2024-01-30 15:50:00,S012,C000321,store
O0002786,2024-01-30 15:44:00,S015,C000959,store
O0002787,2024-01-30 17:26:00,S015,C001703,store
O0002788,2024-01-30 15:04:00,S024,C001399,store
O0002789,2024-01-30 13:47:00,S018,C002282,ecom
O0002790,2024-01-30 18:18:00,S020,C000595,store
O0002791,2024-01-30 09:54:00,S027,C000227,store
O0002792,2024-01-30 18:27:00,S016,C001684,ecom
O0002793,2024-01-30 17:46:00,S002,C000394,store
O0002794,2024-01-30 10:43:00,S026,C001195,store
O0002795,2024-01-30 14:15:00,S005,C000795,store
O0002796,2024-01-30 09:37:00,S030,C002402,store
O0002797,2024-01-30 14:14:00,S027,C000346,ecom
O0002798,2024-01-30 11:31:00,S003,C000131,ecom
O0002799,2024-01-30 14:21:00,S026,C000203,store
O0002800,2024-01-30 17:19:00,S011,C001104,ecom
O0002801,2024-01-30 13:03:00,S026,C002280,ecom
O0002802,2024-01-30 16:12:00,S014,C001056,store
O0002803,2024-01-30 17:18:00,S001,C000549,ecom
O0002804,2024-01-30 20:10:00,S007,C000585,ecom
O0002805,2024-01-30 15:26:00,S002,C002081,store
O0002806,2024-01-30 09:57:00,S003,C001876,store
O0002807,2024-01-30 11:24:00,S027,C002063,store
O0002808,2024-01-30 09:57:00,S030,C001746,ecom
O0002809,2024-01-30 15:07:00,S004,C000908,store
O0002810,2024-01-30 19:59:00,S018,C001446,store
O0002811,2024-01-30 15:33:00,S027,C000202,store
O0002812,2024-01-30 13:26:00,S023,C001760,store
O0002813,2024-01-30 13:19:00,S024,C001674,store
O0002814,2024-01-30 09:27:00,S021,C000587,store
O0002815,2024-01-30 15:50:00,S008,C001510,ecom
O0002816,2024-01-30 20:56:00,S014,C001832,store
O0002817,2024-01-30 13:18:00,S011,C000985,ecom
O0002818,2024-01-30 16:33:00,S011,C001069,store
O0002819,2024-01-30 19:54:00,S025,C002233,store
O0002820,2024-01-30 18:57:00,S008,C000443,store
O0002821,2024-01-30 13:51:00,S024,C000664,store
O0002822,2024-01-30 18:50:00,S025,C001937,ecom
O0002823,2024-01-30 19:27:00,S025,C000397,ecom
O0002824,2024-01-30 09:41:00,S002,C002302,store
O0002825,2024-01-30 09:14:00,S004,C000122,store
O0002826,2024-01-30 15:06:00,S030,C000744,store
O0002827,2024-01-30 16:00:00,S020,C001056,store
O0002828,2024-01-30 13:18:00,S012,C001066,store
O0002829,2024-01-30 14:24:00,S007,C002196,store
O0002830,2024-01-30 15:25:00,S007,C000156,store
O0002831,2024-01-30 13:52:00,S007,C001519,store
O0002832,2024-01-30 14:18:00,S023,C000447,ecom
O0002833,2024-01-30 20:56:00,S021,C001956,ecom
O0002834,2024-01-30 15:43:00,S006,C001504,ecom
O0002835,2024-01-30 13:48:00,S026,C001761,store
O0002836,2024-01-30 14:36:00,S005,C000242,ecom
O0002837,2024-01-30 14:29:00,S004,C001708,store
O0002838,2024-01-30 16:48:00,S029,C001610,store
O0002839,2024-01-30 09:14:00,S003,C001383,store
O0002840,2024-01-30 15:02:00,S024,C000687,store
O0002841,2024-01-30 10:01:00,S014,C001971,ecom
O0002842,2024-01-30 19:09:00,S029,C001019,store
O0002843,2024-01-30 10:09:00,S009,C001079,store
O0002844,2024-01-30 13:04:00,S003,C001441,ecom
O0002845,2024-01-30 13:05:00,S005,C001698,store
O0002846,2024-01-30 20:46:00,S023,C002180,store
O0002847,2024-01-30 12:30:00,S014,C000572,ecom
O0002848,2024-01-30 13:07:00,S028,C000201,ecom
O0002849,2024-01-30 16:28:00,S023,C000869,ecom
O0002850,2024-01-30 16:18:00,S010,C001016,store
O0002851,2024-01-30 11:54:00,S016,C001807,store
O0002852,2024-01-30 20:50:00,S008,C001168,store
O0002853,2024-01-30 20:34:00,S029,C002470,store
O0002854,2024-01-30 20:19:00,S014,C000325,ecom
O0002855,2024-01-30 09:21:00,S023,C002109,store
O0002856,2024-01-30 11:15:00,S003,C001993,store
O0002857,2024-01-30 09:28:00,S021,C000378,ecom
O0002858,2024-01-30 15:11:00,S006,C002453,store
O0002859,2024-01-30 11:12:00,S028,C001542,store
O0002860,2024-01-30 11:25:00,S008,C000138,store
O0002861,2024-01-30 09:38:00,S019,C001166,store
O0002862,2024-01-30 18:39:00,S008,C001255,store
O0002863,2024-01-30 18:17:00,S028,C000563,store
O0002864,2024-01-30 14:13:00,S022,C000165,store
O0002865,2024-01-30 13:50:00,S030,C001250,store
O0002866,2024-01-30 12:18:00,S009,C001816,store
O0002867,2024-01-30 17:24:00,S021,C000910,ecom
O0002868,2024-01-31 15:21:00,S020,C001304,ecom
O0002869,2024-01-31 19:17:00,S011,C000127,ecom
O0002870,2024-01-31 16:48:00,S008,C001929,store
O0002871,2024-01-31 14:28:00,S024,C000912,store
O0002872,2024-01-31 15:15:00,S029,C000378,store
O0002873,2024-01-31 10:30:00,S021,C001948,ecom
O0002874,2024-01-31 15:18:00,S004,C002061,ecom
O0002875,2024-01-31 20:06:00,S027,C001283,store
O0002876,2024-01-31 19:14:00,S004,C002394,ecom
O0002877,2024-01-31 12:43:00,S023,C000964,ecom
O0002878,2024-01-31 18:04:00,S010,C001269,store
O0002879,2024-01-31 14:36:00,S028,C000860,store
O0002880,2024-01-31 10:10:00,S007,C000054,store
O0002881,2024-01-31 13:04:00,S009,C001409,store
O0002882,2024-01-31 14:03:00,S006,C001284,store
O0002883,2024-01-31 14:03:00,S004,C001323,store
O0002884,2024-01-31 20:57:00,S024,C002256,store
O0002885,2024-01-31 11:13:00,S007,C000459,store
O0002886,2024-01-31 11:00:00,S013,C000888,store
O0002887,2024-01-31 20:32:00,S002,C001022,ecom
O0002888,2024-01-31 18:45:00,S029,C002433,store
O0002889,2024-01-31 19:43:00,S016,C000778,store
O0002890,2024-01-31 17:34:00,S024,C001935,store
O0002891,2024-01-31 16:03:00,S003,C001725,store
O0002892,2024-01-31 14:14:00,S018,C000958,store
O0002893,2024-01-31 18:31:00,S017,C002097,store
O0002894,2024-01-31 19:30:00,S002,C001984,store
O0002895,2024-01-31 12:34:00,S023,C000683,ecom
O0002896,2024-01-31 09:51:00,S021,C000545,ecom
O0002897,2024-01-31 16:42:00,S024,C001463,store
O0002898,2024-01-31 12:44:00,S015,C000712,ecom
O0002899,2024-01-31 19:54:00,S003,C002303,store
O0002900,2024-01-31 13:55:00,S004,C000013,store
O0002901,2024-01-31 15:52:00,S015,C000381,store
O0002902,2024-01-31 11:54:00,S017,C001430,store
O0002903,2024-01-31 12:09:00,S025,C002499,store
O0002904,2024-01-31 15:25:00,S018,C000351,ecom
O0002905,2024-01-31 13:52:00,S007,C002189,ecom
O0002906,2024-01-31 14:41:00,S021,C002379,store
O0002907,2024-01-31 09:05:00,S013,C000084,ecom
O0002908,2024-01-31 19:45:00,S030,C002224,store
O0002909,2024-01-31 20:22:00,S026,C001035,store
O0002910,2024-01-31 17:31:00,S018,C001315,store
O0002911,2024-01-31 10:05:00,S008,C000083,store
O0002912,2024-01-31 14:13:00,S016,C002356,ecom
O0002913,2024-01-31 12:57:00,S002,C000680,store
O0002914,2024-01-31 19:34:00,S026,C000802,store
O0002915,2024-01-31 20:51:00,S027,C002272,store
O0002916,2024-01-31 11:46:00,S030,C001770,store
O0002917,2024-01-31 10:59:00,S009,C001194,ecom
O0002918,2024-01-31 16:01:00,S007,C000204,store
O0002919,2024-01-31 17:07:00,S023,C002220,ecom
O0002920,2024-01-31 09:02:00,S025,C002223,store
O0002921,2024-01-31 17:19:00,S015,C001428,store
O0002922,2024-01-31 12:11:00,S007,C000251,store
O0002923,2024-01-31 10:01:00,S014,C001612,ecom
O0002924,2024-01-31 17:21:00,S029,C001568,store
O0002925,2024-01-31 20:38:00,S002,C002214,ecom
O0002926,2024-01-31 14:58:00,S017,C001075,store
O0002927,2024-01-31 20:43:00,S030,C000700,store
O0002928,2024-01-31 12:27:00,S014,C000456,store
O0002929,2024-01-31 18:06:00,S017,C001854,ecom
O0002930,2024-01-31 12:28:00,S005,C000939,ecom
O0002931,2024-01-31 16:03:00,S023,C000713,ecom
O0002932,2024-01-31 14:11:00,S028,C000371,store
O0002933,2024-01-31 14:12:00,S006,C000555,store
O0002934,2024-01-31 16:38:00,S006,C001666,store
O0002935,2024-01-31 19:41:00,S018,C001259,store
O0002936,2024-01-31 17:58:00,S005,C000375,ecom
O0002937,2024-01-31 19:40:00,S021,C000121,ecom
O0002938,2024-01-31 12:11:00,S011,C001830,ecom
O0002939,2024-01-31 11:09:00,S012,C001780,store
O0002940,2024-01-31 11:31:00,S018,C001468,store
O0002941,2024-01-31 09:36:00,S030,C001563,ecom
O0002942,2024-01-31 19:39:00,S029,C001469,ecom
O0002943,2024-01-31 17:18:00,S017,C000586,store
O0002944,2024-01-31 17:11:00,S012,C001238,store
O0002945,2024-01-31 10:05:00,S010,C002219,ecom
O0002946,2024-01-31 18:11:00,S023,C001047,store
O0002947,2024-01-31 17:05:00,S022,C001638,store
O0002948,2024-01-31 20:21:00,S024,C001605,store
O0002949,2024-01-31 17:36:00,S030,C000200,store
O0002950,2024-01-31 11:22:00,S027,C001919,ecom
O0002951,2024-01-31 09:37:00,S005,C001386,ecom
O0002952,2024-01-31 16:22:00,S015,C002454,store
O0002953,2024-02-01 09:02:00,S027,C002031,store
O0002954,2024-02-01 10:57:00,S007,C000783,store
O0002955,2024-02-01 15:08:00,S013,C002231,store
O0002956,2024-02-01 18:12:00,S026,C002412,ecom
O0002957,2024-02-01 12:29:00,S010,C000600,store
O0002958,2024-02-01 11:16:00,S013,C001069,store
O0002959,2024-02-01 14:42:00,S013,C001949,store
O0002960,2024-02-01 18:11:00,S023,C002190,ecom
O0002961,2024-02-01 20:20:00,S013,C000818,ecom
O0002962,2024-02-01 15:14:00,S020,C000636,store
O0002963,2024-02-01 15:02:00,S025,C001558,ecom
O0002964,2024-02-01 17:05:00,S014,C001143,store
O0002965,2024-02-01 17:34:00,S027,C000272,ecom
O0002966,2024-02-01 15:01:00,S026,C000465,ecom
O0002967,2024-02-01 15:11:00,S014,C000503,store
